id,consent,priority,phys,rus,math,indiv,total
1365,True,1,87,81,91,2,260
1366,False,2,48,66,56,7,178
1367,True,2,70,73,74,8,225
1368,True,2,87,85,76,0,247
1369,False,2,60,71,67,1,198
1370,True,1,71,73,80,4,228
1371,False,1,77,75,74,8,233
1372,True,1,73,82,74,6,235
1373,False,2,53,53,51,9,166
1374,True,2,56,52,52,1,160
1375,True,2,72,68,78,7,227
1376,True,2,75,83,81,10,249
1377,False,1,80,85,88,5,260
1378,True,2,68,63,83,10,224
1379,False,1,66,77,69,0,210
1380,True,2,79,79,83,3,243
1381,False,2,69,73,77,6,226
1382,False,1,99,90,94,6,290
1449,False,1,71,71,71,5,220
1450,False,1,59,60,66,8,193
1451,False,1,71,76,74,7,228
1452,True,1,86,90,84,10,269
1453,True,1,51,67,46,8,172
1454,True,2,62,64,67,9,203
1455,True,1,84,77,80,9,250
1456,True,2,72,77,81,4,232
1457,False,2,85,71,81,9,247
1458,False,1,61,51,58,7,177
1459,False,2,54,74,66,4,196
1460,True,1,79,81,80,0,239
1461,True,1,79,80,86,7,253
1462,False,2,71,84,73,7,236
1463,True,2,50,62,73,6,192
1464,False,2,70,71,80,3,224
1465,True,1,59,69,67,5,199
1466,False,1,66,65,62,9,203
1467,False,2,63,76,68,7,214
1468,True,1,91,81,89,8,269
1469,False,1,67,71,71,8,218
1470,False,2,79,73,77,6,236
1471,False,1,52,55,62,9,178
1472,True,1,90,86,90,10,278
1473,False,2,77,78,81,10,246
1474,False,2,52,67,53,0,172
1475,True,1,48,65,59,2,176
1476,False,1,98,94,85,5,281
1477,True,2,60,69,68,2,199
1478,True,1,87,95,92,9,283
1479,True,1,57,61,71,6,194
1480,True,2,49,46,47,4,145
1481,False,2,78,88,86,7,260
1482,True,1,79,81,81,2,243
1483,False,1,82,91,90,2,265
1484,True,1,75,66,73,5,217
1485,False,2,67,72,77,4,219
1486,False,1,73,85,80,0,238
1487,True,1,68,68,71,2,210
1488,False,1,53,62,53,3,170
1489,True,1,79,80,79,2,241
1490,False,2,66,74,67,10,217
1491,False,1,96,90,89,9,283
1492,True,1,68,63,68,8,207
1493,False,1,65,64,68,1,199
1494,False,1,70,72,75,0,217
1495,False,2,50,61,47,8,167
1496,False,1,87,89,85,5,268
1497,False,2,68,72,66,8,214
1498,False,2,72,75,73,3,222
1499,False,1,83,83,90,7,264
1500,True,1,77,73,72,2,226
1501,False,2,88,76,89,4,258
1502,False,2,80,83,64,4,231
1503,False,2,81,81,84,8,254
1504,False,1,75,85,84,0,243
1505,False,2,86,86,94,3,269
1506,True,2,71,66,76,3,214
1507,False,1,70,78,83,7,238
1508,True,1,65,73,66,6,211
1509,False,1,92,85,85,4,265
1510,False,1,48,54,48,10,158
1511,False,1,72,69,74,2,218
1512,False,1,80,77,70,7,234
1513,False,1,77,82,68,3,230
1514,True,1,69,75,80,7,230
1515,False,2,88,90,90,4,273
1516,False,1,100,98,100,1,299
1517,False,1,76,65,68,3,212
1518,False,2,53,57,49,4,164
1519,False,2,60,64,66,9,198
1520,True,2,70,64,73,0,207
1521,False,2,74,83,64,2,223
1522,True,1,75,83,73,6,238
1523,False,2,84,93,86,4,268
1524,False,2,62,71,82,6,221
1525,False,1,65,67,76,7,215
1526,False,2,74,80,70,5,229
1527,False,1,58,63,60,4,185
1528,False,2,74,76,66,3,221
1529,True,1,100,98,95,3,296
1530,False,2,79,71,77,2,228
1531,False,2,63,56,64,8,190
1532,False,2,59,55,54,3,171
1533,False,1,91,89,78,7,266
1534,False,2,72,75,82,0,229
1535,False,1,70,74,65,3,213
1536,False,2,97,91,92,5,286
1537,False,1,73,90,87,2,250
1538,False,2,60,63,61,9,193
1539,True,1,72,77,69,1,218
1540,False,1,92,77,84,2,254
1541,False,1,85,85,94,0,262
1542,False,1,60,70,59,4,194
1543,False,1,90,96,96,4,286
1544,True,1,90,89,80,8,265
1545,False,1,62,69,64,0,195
1546,True,1,45,59,54,10,166
1547,False,2,52,69,65,5,191
1548,True,1,84,78,81,5,249
1549,True,1,74,87,81,3,244
1550,True,1,67,77,76,2,221
1551,False,2,64,73,69,0,205
1552,True,2,70,67,72,1,209
1553,False,1,79,80,76,9,245
1554,True,1,64,56,56,4,180
1555,True,1,56,57,54,7,172
1616,True,1,79,80,75,9,244
1617,True,1,63,65,67,5,200
1618,True,1,83,82,83,7,255
1619,False,1,78,80,83,10,251
1620,False,1,77,69,71,8,226
1621,False,1,88,91,88,3,269
1622,False,1,95,89,96,9,288
1623,True,1,86,91,78,4,259
1624,False,1,69,62,69,1,201
1625,False,1,74,73,72,6,222
1626,True,1,75,62,68,3,209
1627,False,1,95,96,91,10,293
1628,True,1,71,74,73,0,217
1629,False,1,68,61,68,10,207
1630,False,1,75,76,80,10,242
